,id.bioguide,handle,name.last,chamber,party,district,inc_ran,inc_won,had_challenger,inc_party,winner_party,runnerup_party,runnerup_votes,winner_votes,closeness,week,avg_score,abs
1044,L000559,jimlangevin,Langevin,rep,Democrat,2.0,1,1,1,D,D,R,70301.0,133108.0,0.308771981574,3,-13.2171552,13.2171552
1045,L000560,repricklarsen,Larsen,rep,Democrat,2.0,1,1,1,D,D,R,117094.0,208314.0,0.280325007375,3,-17.130765,17.130765
1046,L000557,repjohnlarson,Larson,rep,Democrat,1.0,1,1,1,D,D,R,105674.0,200686.0,0.310131871001,3,,
1047,L000566,boblatta,Latta,rep,Republican,5.0,1,1,1,R,R,D,100392.0,244599.0,0.418002208753,3,,
1048,L000551,repbarbaralee,Lee,rep,Democrat,13.0,1,1,1,D,D,R,29754.0,293117.0,0.815691096444,3,-61.78312,61.78312
1049,L000263,repsandylevin,Levin,rep,Democrat,9.0,1,1,1,D,D,R,128937.0,199661.0,0.215229551002,3,-58.4739,58.4739
1050,L000287,repjohnlewis,Lewis,rep,Democrat,5.0,1,1,1,D,D,R,46768.0,253781.0,0.688782860698,3,-2.635349,2.635349
1051,L000563,replipinski,Lipinski,rep,Democrat,3.0,1,1,0,D,D,write in,91.0,225320.0,0.999192585987,3,-4.71299,4.71299
1052,L000554,replobiondo,LoBiondo,rep,Republican,2.0,1,1,1,R,R,D,110838.0,176338.0,0.228083126724,3,0.295932602,0.295932602
1053,L000565,daveloebsack,Loebsack,rep,Democrat,2.0,1,1,1,D,D,R,170933.0,198571.0,0.0747975664675,3,-1.222368,1.222368
1054,L000397,repzoelofgren,Lofgren,rep,Democrat,19.0,1,1,1,D,D,R,64061.0,181802.0,0.47888864937,3,-48.6747,48.6747
1055,L000576,usreplong,Long,rep,Republican,7.0,1,1,1,R,R,D,92756.0,228692.0,0.422886438864,3,14.21881,14.21881
1056,L000480,nitalowey,Lowey,rep,Democrat,17.0,1,1,0,D,D,NONE,0.0,214530.0,1.0,3,-39.0497,39.0497
1057,L000491,repfranklucas,Lucas,rep,Republican,3.0,1,1,1,R,R,D,63090.0,227525.0,0.565817318445,3,,
1058,L000569,repblainepress,Luetkemeyer,rep,Republican,3.0,1,1,1,R,R,D,102891.0,249865.0,0.416644933042,3,9.28160666667,9.28160666667
1059,L000570,repbenraylujan,Luján,rep,Democrat,3.0,1,1,1,D,D,R,102730.0,170612.0,0.248340906264,3,-62.4826,62.4826
1060,L000571,cynthialummis,Lummis,rep,Republican,0.0,1,1,1,R,R,D,75466.0,156176.0,0.34842558776,3,-0.000331614,0.000331614
1061,L000562,repstephenlynch,Lynch,rep,Democrat,8.0,1,1,1,D,D,R,102744.0,271019.0,0.45021845394,3,-4.09254720467,4.09254720467
1062,M000087,repmaloney,Maloney,rep,Democrat,12.0,1,1,1,D,D,R,49398.0,244358.0,0.663680061003,3,-7.64772042,7.64772042
1063,M001158,repkenmarchant,Marchant,rep,Republican,24.0,1,1,1,R,R,D,108389.0,154845.0,0.176481761475,3,,
1064,M001179,reptommarino,Marino,rep,Republican,10.0,1,1,1,R,R,D,89823.0,211282.0,0.403377559323,3,3.43167875,3.43167875
1065,M001163,dorismatsui,Matsui,rep,Democrat,6.0,1,1,1,D,D,R,57848.0,177565.0,0.508540310008,3,-27.6296633333,27.6296633333
1066,M001165,gopleader,McCarthy,rep,Republican,23.0,1,1,1,R,R,D,74468.0,167116.0,0.38350221869,3,4.92382,4.92382
1067,M001157,repmccaul,McCaul,rep,Republican,10.0,1,1,1,R,R,D,120170.0,179221.0,0.197237057894,3,4.78602533333,4.78602533333
1068,M001177,repmcclintock,McClintock,rep,Republican,4.0,1,1,1,R,R,D,130845.0,220133.0,0.254397711537,3,,
1069,M001143,bettymccollum04,McCollum,rep,Democrat,4.0,1,1,1,D,D,R,121032.0,203299.0,0.253651362343,3,-67.1729,67.1729
1070,M000404,repjimmcdermott,McDermott,rep,Democrat,7.0,1,1,1,D,D,D,166744.0,212010.0,0.119512929236,3,-68.6345,68.6345
1071,M000312,repmcgovern,McGovern,rep,Democrat,2.0,1,1,1,D,D,write in,4924.0,275487.0,0.964880122392,3,-50.4269742857,50.4269742857
1072,M001156,patrickmchenry,McHenry,rep,Republican,10.0,1,1,1,R,R,D,128919.0,220825.0,0.262780776797,3,6.7425875,6.7425875
1073,M001180,repmckinley,McKinley,rep,Republican,1.0,1,1,1,R,R,D,73534.0,163469.0,0.37946777045,3,6.56714666667,6.56714666667
1074,M001159,cathymcmorris,McMorris Rodgers,rep,Republican,5.0,1,1,1,R,R,D,130575.0,192959.0,0.192820538181,3,8.87357,8.87357
1075,M001166,repmcnerney,McNerney,rep,Democrat,9.0,1,1,1,D,D,R,98992.0,133163.0,0.147190454653,3,-5.021515,5.021515
1076,M001181,repmeehan,Meehan,rep,Republican,7.0,1,1,1,R,R,D,153824.0,225678.0,0.189337605599,3,,
1077,M001137,gregorymeeks,Meeks,rep,Democrat,5.0,1,1,1,D,D,R,30312.0,199815.0,0.736562854424,3,-7.18675666667,7.18675666667
1078,M001150,candicemiller,Miller,rep,Republican,10.0,0,0,0,R,R,D,110112.0,215132.0,0.322896041126,3,0.0296569,0.0296569
1079,M001160,repgwenmoore,Moore,rep,Democrat,4.0,1,1,1,D,D,I,33494.0,220181.0,0.735929831477,3,-12.663022,12.663022
1080,M001182,repmickmulvaney,Mulvaney,rep,Republican,5.0,1,1,1,R,R,D,105772.0,161669.0,0.20900684637,3,,
1081,M001151,reptimmurphy,Murphy,rep,Republican,18.0,1,1,1,R,R,NONE,0.0,293684.0,1.0,3,8.56347,8.56347
1082,N000002,repjerrynadler,Nadler,rep,Democrat,10.0,1,1,1,D,D,R,53857.0,192371.0,0.562543658723,3,-14.84869,14.84869
1083,N000179,gracenapolitano,Napolitano,rep,Democrat,32.0,1,1,1,D,D,D,71720.0,114926.0,0.231486343131,3,-13.165965,13.165965
1084,N000015,reprichardneal,Neal,rep,Democrat,1.0,1,1,1,D,D,I,57504.0,235803.0,0.607892072129,3,,
1085,N000182,randyneugebauer,Neugebauer,rep,Republican,19.0,1,1,1,R,R,L,17376.0,176314.0,0.820579276163,3,,
1086,N000184,repkristinoem,Noem,rep,Republican,0.0,1,1,1,R,R,D,132810.0,237163.0,0.282055717579,3,1.684848,1.684848
1087,N000185,reprichnugent,Nugent,rep,Republican,11.0,1,1,1,R,R,D,124713.0,258016.0,0.348296052821,3,,
1088,N000181,rep_devinnunes,Nunes,rep,Republican,22.0,1,1,1,R,R,D,76211.0,158755.0,0.351301890486,3,,
1089,O000168,reppeteolson,Olson,rep,Republican,22.0,1,1,1,R,R,D,123679.0,181864.0,0.190431461366,3,8.22921142857,8.22921142857
1090,P000601,congpalazzo,Palazzo,rep,Republican,4.0,1,1,1,R,R,D,77505.0,181323.0,0.40110807177,3,-1.05234,1.05234
1091,P000034,frankpallone,Pallone,rep,Democrat,6.0,1,1,1,D,D,R,91908.0,167895.0,0.292479301625,3,-25.066625,25.066625
1092,P000096,billpascrell,Pascrell,rep,Democrat,9.0,1,1,1,D,D,R,65376.0,162642.0,0.426571586454,3,-2.353348,2.353348
1093,P000594,reperikpaulsen,Paulsen,rep,Republican,3.0,1,1,1,R,R,D,169243.0,223077.0,0.137219616639,3,1.87236733333,1.87236733333
1094,P000588,repstevepearce,Pearce,rep,Republican,2.0,1,1,1,R,R,D,85232.0,143514.0,0.254789154783,3,6.9936470965,6.9936470965
1095,P000197,nancypelosi,Pelosi,rep,Democrat,12.0,1,1,1,D,D,I,64810.0,274035.0,0.617465212708,3,-30.7531971429,30.7531971429
1096,P000593,repperlmutter,Perlmutter,rep,Democrat,7.0,1,1,1,D,D,R,144066.0,199758.0,0.161978221416,3,-9.46421133333,9.46421133333
1097,P000597,chelliepingree,Pingree,rep,Democrat,1.0,1,1,1,D,D,R,164569.0,227546.0,0.160608494957,3,0.00100234,0.00100234
1098,P000373,repjoepitts,Pitts,rep,Republican,16.0,1,1,1,R,R,D,134586.0,168669.0,0.112390562398,3,6.46339,6.46339
1099,P000592,judgetedpoe,Poe,rep,Republican,2.0,1,1,1,R,R,D,100231.0,168692.0,0.254574729569,3,0.974244,0.974244
1100,P000598,jaredpolis,Polis,rep,Democrat,2.0,1,1,1,D,D,R,170001.0,260175.0,0.209621178308,3,-0.905202,0.905202
1101,P000602,repmikepompeo,Pompeo,rep,Republican,4.0,1,1,1,R,R,D,81495.0,166998.0,0.34408615132,3,6.2626,6.2626
1102,P000599,congbillposey,Posey,rep,Republican,8.0,1,1,1,R,R,D,127127.0,246483.0,0.319466823693,3,,
1103,P000523,repdavideprice,Price,rep,Democrat,4.0,1,1,1,D,D,R,130161.0,279380.0,0.364356682237,3,-33.9252385,33.9252385
1104,P000591,reptomprice,Price,rep,Republican,6.0,1,1,1,R,R,D,124917.0,201088.0,0.233649790647,3,3.254568,3.254568
1105,Q000023,repmikequigley,Quigley,rep,Democrat,5.0,1,1,1,D,D,R,86222.0,212842.0,0.423387636091,3,-31.7939857143,31.7939857143
1106,R000053,cbrangel,Rangel,rep,Democrat,13.0,1,1,1,D,D,R,16089.0,207194.0,0.855886923769,3,-41.164824,41.164824
1107,R000585,reptomreed,Reed,rep,Republican,23.0,1,1,1,R,R,D,118584.0,161050.0,0.151862792078,3,,
1108,R000578,davereichert,Reichert,rep,Republican,8.0,1,1,1,R,R,D,127720.0,193145.0,0.203901952535,3,4.17533,4.17533
1109,R000586,repjimrenacci,Renacci,rep,Republican,16.0,1,1,1,R,R,D,119830.0,225794.0,0.306587505497,3,,
1110,R000587,repribble,Ribble,rep,Republican,8.0,1,1,1,R,R,D,135682.0,227892.0,0.253620996001,3,4.174186,4.174186
1111,R000588,reprichmond,Richmond,rep,Democrat,2.0,1,1,1,D,D,D,57125.0,198289.0,0.552687010109,3,-5.663235,5.663235
1112,R000589,repscottrigell,Rigell,rep,Republican,2.0,1,1,1,R,R,D,119440.0,190475.0,0.229208008648,3,1.367449,1.367449
1113,R000591,repmartharoby,Roby,rep,Republican,2.0,1,1,1,R,R,D,112089.0,134886.0,0.0923048891588,3,,
1114,R000582,drphilroe,Roe,rep,Republican,1.0,1,1,1,R,R,D,39024.0,198293.0,0.671123434057,3,5.31187333333,5.31187333333
1115,R000395,rephalrogers,Rogers,rep,Republican,5.0,1,1,0,R,R,NONE,0.0,221242.0,1.0,3,4.853386,4.853386
1116,R000575,repmikerogersal,Rogers,rep,Republican,3.0,1,1,1,R,R,D,94549.0,192164.0,0.340462413633,3,1.7755485,1.7755485
1117,R000592,toddrokita,Rokita,rep,Republican,4.0,1,1,1,R,R,D,91256.0,193412.0,0.358860145854,3,2.56401033333,2.56401033333
1118,R000583,tomrooney,Rooney,rep,Republican,17.0,1,1,1,R,R,D,115974.0,209348.0,0.287020244558,3,,
1119,R000435,roslehtinen,Ros-Lehtinen,rep,Republican,27.0,1,1,1,R,R,D,129760.0,157917.0,0.0978771330346,3,8.65844666667,8.65844666667
1120,R000580,peterroskam,Roskam,rep,Republican,6.0,1,1,1,R,R,D,143591.0,208555.0,0.184480300784,3,4.0571025,4.0571025
1121,R000593,repdennisross,Ross,rep,Republican,15.0,1,1,1,R,R,D,135475.0,182999.0,0.149224112486,3,3.40307,3.40307
1122,R000486,reproybalallard,Roybal-Allard,rep,Democrat,40.0,1,1,1,D,D,I,24743.0,106554.0,0.623098776057,3,-3.08208,3.08208
1123,R000487,repedroyce,Royce,rep,Republican,39.0,1,1,1,R,R,D,112679.0,150777.0,0.144608587392,3,19.53734,19.53734
1124,R000576,call_me_dutch,Ruppersberger,rep,Democrat,2.0,1,1,1,D,D,R,102577.0,192183.0,0.303996471706,3,-3.12901333333,3.12901333333
1125,R000515,repbobbyrush,Rush,rep,Democrat,1.0,1,1,1,D,D,R,81817.0,234037.0,0.481931525325,3,-30.6797,30.6797
1126,R000570,speakerryan,Ryan,rep,Republican,1.0,1,1,1,R,R,D,107003.0,230072.0,0.365108655344,3,20.4041842857,20.4041842857
1127,R000577,reptimryan,Ryan,rep,Democrat,13.0,1,1,1,D,D,R,99377.0,208610.0,0.354667567138,3,-26.6666,26.6666
1128,S000030,lorettasanchez,Sanchez,rep,Democrat,46.0,0,0,0,D,D,D,49345.0,115248.0,0.400399773988,3,-26.495005,26.495005
1129,S001168,repsarbanes,Sarbanes,rep,Democrat,3.0,1,1,1,D,D,R,115048.0,214640.0,0.30207954187,3,,
1130,S001176,stevescalise,Scalise,rep,Republican,1.0,1,1,1,R,R,D,41840.0,243645.0,0.706884775032,3,11.20751,11.20751
1131,S001145,janschakowsky,Schakowsky,rep,Democrat,9.0,1,1,1,D,D,R,109550.0,217306.0,0.32967422963,3,-75.542575,75.542575
1132,S001150,repadamschiff,Schiff,rep,Democrat,28.0,1,1,1,D,D,R,59526.0,210883.0,0.559733588749,3,,
1133,S001180,repschrader,Schrader,rep,Democrat,5.0,1,1,1,D,D,R,160443.0,199505.0,0.108521230844,3,-1.94427,1.94427
1134,S001183,repdavid,Schweikert,rep,Republican,6.0,1,1,1,R,R,D,122866.0,201578.0,0.242605811789,3,,
1135,S001189,austinscottga08,Scott,rep,Republican,8.0,1,1,1,R,R,D,83225.0,173983.0,0.352858386986,3,,
1136,S001157,repdavidscott,Scott,rep,Democrat,13.0,1,1,1,D,D,NONE,0.0,252833.0,1.0,3,-2.53923666667,2.53923666667
1137,S000185,repbobbyscott,Scott,rep,Democrat,3.0,1,1,1,D,D,R,103289.0,208337.0,0.337096391187,3,,
1138,S000244,jimpressoffice,Sensenbrenner,rep,Republican,5.0,1,1,1,R,R,D,114477.0,260706.0,0.389753800146,3,,
1139,S000248,repjoseserrano,Serrano,rep,Democrat,15.0,1,1,1,D,D,R,6129.0,165688.0,0.928656652136,3,-3.012005,3.012005
1140,S000250,petesessions,Sessions,rep,Republican,32.0,1,1,1,R,R,L,43490.0,162868.0,0.578499500867,3,0.964412,0.964412
1141,S001185,repterrisewell,Sewell,rep,Democrat,7.0,1,1,0,D,D,write in,3698.0,229330.0,0.968261324819,3,-9.397006,9.397006
1142,S000344,bradsherman,Sherman,rep,Democrat,30.0,1,1,1,D,D,R,77325.0,205279.0,0.452767830604,3,,
1143,S000364,repshimkus,Shimkus,rep,Republican,15.0,1,1,0,R,R,NONE,0.0,274554.0,1.0,3,6.301625,6.301625
1144,S001154,repbillshuster,Shuster,rep,Republican,9.0,1,1,1,R,R,D,107985.0,186580.0,0.266817171083,3,1.37580033333,1.37580033333
1145,S001148,congmikesimpson,Simpson,rep,Republican,2.0,1,1,1,R,R,D,95940.0,205292.0,0.363015881447,3,1.076198,1.076198
1146,S001165,repsires,Sires,rep,Democrat,8.0,1,1,1,D,D,R,32337.0,134733.0,0.612892799425,3,,
1147,S000480,louiseslaughter,Slaughter,rep,Democrat,25.0,1,1,1,D,D,R,142650.0,182950.0,0.123771498771,3,,
1148,S000510,repadamsmith,Smith,rep,Democrat,9.0,1,1,1,D,D,R,76317.0,205165.0,0.457748630463,3,-5.71964,5.71964
1149,S001172,repadriansmith,Smith,rep,Republican,3.0,1,1,1,R,R,NONE,0.0,226720.0,1.0,3,2.23237766667,2.23237766667
1150,S000522,repchrissmith,Smith,rep,Republican,4.0,1,1,1,R,R,D,111532.0,211992.0,0.310517921391,3,1.72170325,1.72170325
1151,S000583,lamarsmithtx21,Smith,rep,Republican,21.0,1,1,1,R,R,D,129765.0,202967.0,0.220002885205,3,6.255488,6.255488
1152,S001175,repspeier,Speier,rep,Democrat,14.0,1,1,1,D,D,R,54817.0,231630.0,0.617262530241,3,-6.948846,6.948846
1153,S001187,repstevestivers,Stivers,rep,Republican,15.0,1,1,1,R,R,D,113960.0,222847.0,0.323291974335,3,0.4699170365,0.4699170365
1154,S001188,repstutzman,Stutzman,rep,Republican,3.0,0,0,0,R,R,D,66023.0,201396.0,0.506220575202,3,,
1155,S001156,replindasanchez,Sánchez,rep,Democrat,38.0,1,1,1,D,D,R,68524.0,163590.0,0.409565989126,3,-48.6747,48.6747
1156,T000193,benniegthompson,Thompson,rep,Democrat,2.0,1,1,1,D,D,R,83542.0,192343.0,0.394370842924,3,,
1157,T000460,repthompson,Thompson,rep,Democrat,5.0,1,1,1,D,D,R,67565.0,224526.0,0.537370203122,3,-28.8601735,28.8601735
1158,T000467,congressmangt,Thompson,rep,Republican,5.0,1,1,1,R,R,D,101082.0,206761.0,0.343288624396,3,8.6092975,8.6092975
1159,T000238,mactxpress,Thornberry,rep,Republican,13.0,1,1,1,R,R,L,14725.0,199050.0,0.862238334698,3,,
1160,T000462,tiberipress,Tiberi,rep,Republican,12.0,1,1,1,R,R,D,112638.0,251266.0,0.380946623285,3,,
1161,T000470,reptipton,Tipton,rep,Republican,3.0,1,1,1,R,R,D,150914.0,204220.0,0.150101088603,3,6.689888,6.689888
1162,T000469,reppaultonko,Tonko,rep,Democrat,20.0,1,1,1,D,D,R,100738.0,213021.0,0.357863838169,3,-42.5297083333,42.5297083333
1163,T000465,nikiinthehouse,Tsongas,rep,Democrat,3.0,1,1,1,D,D,R,107519.0,236713.0,0.375310836877,3,-10.197218,10.197218
1164,T000463,repmiketurner,Turner,rep,Republican,10.0,1,1,1,R,R,D,109981.0,215724.0,0.324658817028,3,3.7844865,3.7844865
1165,U000031,repfredupton,Upton,rep,Republican,6.0,1,1,1,R,R,D,119980.0,193259.0,0.233939579682,3,5.566586,5.566586
1166,V000128,chrisvanhollen,Van Hollen,rep,Democrat,8.0,0,0,0,D,D,R,124651.0,220657.0,0.278030048536,3,-10.4795,10.4795
1167,V000081,nydiavelazquez,Velázquez,rep,Democrat,7.0,1,1,1,D,D,R,17478.0,172146.0,0.815656246045,3,-2.09589,2.09589
1168,V000108,repvisclosky,Visclosky,rep,Democrat,1.0,1,1,1,D,D,L,47051.0,207515.0,0.630343407996,3,-1.561243,1.561243
1169,W000798,repwalberg,Walberg,rep,Republican,7.0,1,1,1,R,R,D,134010.0,184321.0,0.158046184632,3,1.5688235,1.5688235
1170,W000791,repgregwalden,Walden,rep,Republican,2.0,1,1,1,R,R,D,106640.0,272952.0,0.438133574996,3,0.890323,0.890323
1171,W000799,reptimwalz,Walz,rep,Democrat,1.0,1,1,1,D,D,R,166526.0,169074.0,0.00759237187128,3,-10.2359033333,10.2359033333
1172,W000797,repdwstweets,Wasserman Schultz,rep,Democrat,23.0,1,1,1,D,D,R,130818.0,183225.0,0.166878421108,3,-28.973766,28.973766
1173,W000187,maxinewaters,Waters,rep,Democrat,43.0,1,1,1,D,D,R,52499.0,167017.0,0.521684068587,3,,
1174,W000806,repwebster,Webster,rep,Republican,10.0,0,0,0,R,D,R,107498.0,198491.0,0.297373434993,3,,
1175,W000800,peterwelch,Welch,rep,Democrat,0.0,1,1,1,D,D,LU,29410.0,264414.0,0.799812132433,3,-2.448616,2.448616
1176,W000796,repwestmoreland,Westmoreland,rep,Republican,3.0,1,1,1,R,R,D,95969.0,207218.0,0.366931959484,3,,
1177,W000795,repjoewilson,Wilson,rep,Republican,2.0,1,1,1,R,R,D,109452.0,183746.0,0.253391905811,3,2.608905,2.608905
1178,W000808,repwilson,Wilson,rep,Democrat,24.0,1,1,0,D,D,,,,,3,-64.2004066667,64.2004066667
1179,W000804,robwittman,Wittman,rep,Republican,1.0,1,1,1,R,R,D,140785.0,230213.0,0.241047121548,3,2.064162255,2.064162255
1180,W000809,rep_stevewomack,Womack,rep,Republican,3.0,1,1,1,R,R,L,63715.0,217192.0,0.546362319202,3,0.475326333333,0.475326333333
1181,W000810,reprobwoodall,Woodall,rep,Republican,7.0,1,1,1,R,R,D,114220.0,174081.0,0.207633688402,3,7.463395,7.463395
1182,Y000062,repjohnyarmuth,Yarmuth,rep,Democrat,3.0,1,1,1,D,D,R,122093.0,212401.0,0.269983916004,3,-60.938525,60.938525
1183,Y000063,repkevinyoder,Yoder,rep,Republican,3.0,1,1,1,R,R,D,139300.0,176022.0,0.116458731075,3,0.952924795333,0.952924795333
1184,Y000033,repdonyoung,Young,rep,Republican,0.0,1,1,1,R,R,D,111019.0,155088.0,0.165606316256,3,,
1185,Y000064,reptoddyoung,Young,rep,Republican,9.0,1,1,1,R,R,D,130627.0,174791.0,0.144601824385,3,3.0671,3.0671
1186,H001063,rep_janicehahn,Hahn,rep,Democrat,44.0,1,1,1,D,D,D,85289.0,93124.0,0.0439149613537,3,-34.026565,34.026565
1187,A000369,markamodeinv2,Amodei,rep,Republican,2.0,1,1,1,R,R,D,115722.0,182676.0,0.224378179478,3,,
1188,B001278,repbonamici,Bonamici,rep,Democrat,1.0,1,1,1,D,D,R,139756.0,225391.0,0.234521987035,3,-3.6247165,3.6247165
1189,D000617,repdelbene,DelBene,rep,Democrat,1.0,1,1,1,D,D,R,155779.0,193619.0,0.108300562682,3,-6.32274366667,6.32274366667
1190,M001184,repthomasmassie,Massie,rep,Republican,4.0,1,1,1,R,R,D,94065.0,233922.0,0.426410193087,3,1.78065,1.78065
1191,P000604,repdonaldpayne,Payne,rep,Democrat,10.0,1,1,1,D,D,R,26450.0,190856.0,0.7565644759,3,-69.663325,69.663325
1192,S000018,repmattsalmon,Salmon,rep,Republican,5.0,0,0,0,R,R,D,114940.0,205184.0,0.281903262486,3,4.6782,4.6782
1193,F000454,repbillfoster,Foster,rep,Democrat,11.0,1,1,1,D,D,R,108995.0,166578.0,0.208957336169,3,-6.2036462,6.2036462
1194,K000368,repkirkpatrick,Kirkpatrick,rep,Democrat,1.0,0,0,0,D,D,R,121745.0,142219.0,0.0775636071586,3,-9.4169525,9.4169525
1195,T000468,repdinatitus,Titus,rep,Democrat,1.0,1,1,1,D,D,R,54174.0,116537.0,0.365313307285,3,-9.03525525571,9.03525525571
1196,S001191,repsinema,Sinema,rep,Democrat,9.0,1,1,1,D,D,R,108350.0,169055.0,0.218831672104,3,-2.3063812,2.3063812
1197,L000578,replamalfa,LaMalfa,rep,Republican,1.0,1,1,1,R,R,D,128588.0,185448.0,0.181062043842,3,8.20525,8.20525
1198,H001068,rephuffman,Huffman,rep,Democrat,2.0,1,1,1,D,D,R,76572.0,254194.0,0.537001989322,3,-17.295775,17.295775
1199,B001287,repbera,Bera,rep,Democrat,7.0,1,1,1,D,D,R,145168.0,152133.0,0.0234274354947,3,-0.923975,0.923975
1200,C001094,reppaulcook,Cook,rep,Republican,8.0,1,1,1,R,R,D,83035.0,136972.0,0.245160381261,3,,
1201,S001193,repswalwell,Swalwell,rep,Democrat,15.0,1,1,1,D,D,R,70619.0,198578.0,0.475335906418,3,-25.724192,25.724192
1202,V000129,repdavidvaladao,Valadao,rep,Republican,21.0,1,1,1,R,R,D,57282.0,75126.0,0.134765270981,3,0.890323,0.890323
1203,B001285,juliabrownley26,Brownley,rep,Democrat,26.0,1,1,1,D,D,R,111059.0,169248.0,0.207590249262,3,-34.5098,34.5098
1204,C001097,repcardenas,Cárdenas,rep,Democrat,29.0,1,1,1,D,D,D,43417.0,128407.0,0.494634044138,3,-7.61463142857,7.61463142857
1205,R000599,congressmanruiz,Ruiz,rep,Democrat,36.0,1,1,1,D,D,R,88269.0,144348.0,0.241078682985,3,,
1206,T000472,repmarktakano,Takano,rep,Democrat,41.0,1,1,1,D,D,R,69159.0,128164.0,0.299027482858,3,-27.451,27.451
1207,L000579,replowenthal,Lowenthal,rep,Democrat,47.0,1,1,1,D,D,R,88109.0,154759.0,0.274428907884,3,-7.21117875,7.21117875
1208,V000130,repjuanvargas,Vargas,rep,Democrat,51.0,1,1,1,D,D,R,54362.0,145162.0,0.455083097773,3,-0.962028,0.962028
1209,P000608,repscottpeters,Peters,rep,Democrat,52.0,1,1,1,D,D,R,139403.0,181253.0,0.130513696921,3,-8.647878,8.647878
1210,E000293,repesty,Esty,rep,Democrat,5.0,1,1,1,D,D,R,129801.0,179252.0,0.160008153941,3,-39.093249,39.093249
1211,Y000065,reptedyoho,Yoho,rep,Republican,3.0,1,1,1,R,R,D,136338.0,193843.0,0.174162050512,3,,
1212,D000621,repdesantis,DeSantis,rep,Republican,6.0,1,1,1,R,R,D,151051.0,213519.0,0.171347066407,3,-20.007,20.007
1213,M001191,repmurphyfl,Murphy,rep,Democrat,18.0,1,1,1,R,R,D,161918.0,201488.0,0.108886479585,3,-7.87526766667,7.87526766667
1214,F000462,reploisfrankel,Frankel,rep,Democrat,22.0,1,1,1,D,D,R,138737.0,199113.0,0.178706526565,3,-23.3990333333,23.3990333333
1215,C001093,repdougcollins,Collins,rep,Republican,9.0,1,1,0,R,R,NONE,0.0,256535.0,1.0,3,0.7915655,0.7915655
1216,G000571,tulsipress,Gabbard,rep,Democrat,2.0,1,1,1,D,D,R,39668.0,170848.0,0.623135533641,3,-4.42375714286,4.42375714286
1217,D000622,repduckworth,Duckworth,rep,Democrat,8.0,1,1,1,D,D,R,144954.0,144954.0,0.0,3,-9.086106,9.086106
1218,D000619,rodneydavis,Davis,rep,Republican,13.0,1,1,1,R,R,D,126811.0,187583.0,0.193298854304,3,6.76859833333,6.76859833333
1219,B001286,repcheri,Bustos,rep,Democrat,17.0,1,1,1,D,D,R,113943.0,173125.0,0.206160212911,3,-1.738065,1.738065
1220,W000813,repwalorski,Walorski,rep,Republican,2.0,1,1,1,R,R,D,102401.0,164355.0,0.232249696352,3,9.2534015,9.2534015
1221,B001284,susanwbrooks,Brooks,rep,Republican,5.0,1,1,1,R,R,D,123849.0,221957.0,0.283708206335,3,3.97737,3.97737
1222,M001189,replukemesser,Messer,rep,Republican,6.0,1,1,1,R,R,D,79135.0,204920.0,0.442819172343,3,4.40053333333,4.40053333333
1223,B001282,repandybarr,Barr,rep,Republican,6.0,1,1,1,R,R,D,128728.0,202099.0,0.221780568091,3,1.14141,1.14141
1224,K000379,repjoekennedy,Kennedy,rep,Democrat,4.0,1,1,1,D,D,R,113055.0,265823.0,0.403211587899,3,-11.224889,11.224889
1225,D000620,repjohndelaney,Delaney,rep,Democrat,6.0,1,1,1,D,D,R,133081.0,185770.0,0.165246463082,3,-0.784314,0.784314
1226,K000380,repdankildee,Kildee,rep,Democrat,5.0,1,1,1,D,D,R,112102.0,195279.0,0.270599028567,3,-49.7091125,49.7091125
1227,N000127,usrepricknolan,Nolan,rep,Democrat,8.0,1,1,1,D,D,R,177089.0,179098.0,0.00564029568738,3,-1.44108,1.44108
1228,W000812,repannwagner,Wagner,rep,Republican,2.0,1,1,1,R,R,D,155689.0,241954.0,0.216940823804,3,3.9297965,3.9297965
1229,H001067,reprichhudson,Hudson,rep,Republican,8.0,1,1,1,R,R,D,133182.0,189863.0,0.17545852745,3,1.941058,1.941058
1230,P000606,reppittenger,Pittenger,rep,Republican,9.0,1,1,1,R,R,D,139041.0,193452.0,0.163645550433,3,2.28282,2.28282
1231,M001187,repmarkmeadows,Meadows,rep,Republican,11.0,1,1,1,R,R,D,129103.0,230405.0,0.281779543153,3,3.70657433333,3.70657433333
1232,H001065,repholding,Holding,rep,Republican,13.0,1,1,1,R,R,D,156049.0,199443.0,0.122067444556,3,,
1233,C001096,repkevincramer,Cramer,rep,Republican,0.0,1,1,1,R,R,D,80377.0,233980.0,0.488625988923,3,,
1234,K000382,repanniekuster,Kuster,rep,Democrat,2.0,1,1,1,D,D,,158825.0,174371.0,0.0466572227758,3,-2.48709825,2.48709825
1235,L000580,replujangrisham,Lujan Grisham,rep,Democrat,1.0,1,1,1,D,D,R,96879.0,181088.0,0.302946033162,3,-16.765262,16.765262
1236,M001188,repgracemeng,Meng,rep,Democrat,6.0,1,1,1,D,D,R,50617.0,136506.0,0.458997557756,3,-3.019642,3.019642
1237,J000294,repjeffries,Jeffries,rep,Democrat,8.0,1,1,1,D,D,C,15401.0,214595.0,0.866075931755,3,-11.7411328,11.7411328
