,id.bioguide,handle,name,gender,chamber,party,district,inc_ran,inc_won,had_challenger,inc_party,winner_party,runnerup_party,runnerup_votes,winner_votes,week,avg_score
889,H001071,congressmanhice,Jody B. Hice,M,rep,Republican,GA-10,1.0,1.0,0,R,R,NONE,0,"243,725",1,5.78241833333
890,L000583,reploudermilk,Barry Loudermilk,M,rep,Republican,GA-11,1.0,1.0,1,R,R,D,"105,383","217,935",1,-0.0662162
891,A000372,reprickallen,Rick W. Allen,M,rep,Republican,GA-12,1.0,1.0,1,R,R,D,"99,420","159,492",1,3.30991333333
892,B001294,reprodblum,Rod Blum,M,rep,Republican,IA-01,1.0,1.0,1,R,R,D,"177,403","206,903",1,1.2159208
893,Y000066,repdavidyoung,David Young,M,rep,Republican,IA-03,1.0,1.0,`,R,R,D,"155,002","208,598",1,-8.37808214286
894,B001295,repbost,Mike Bost,M,rep,Republican,IL-12,1.0,1.0,1,R,R,D,"124,246","169,976",1,2.44726375
895,A000374,repabraham,Ralph Lee Abraham,M,rep,Republican,LA-05,1.0,1.0,1,R,R,R,"47,117","208,545",1,0.967105
896,G000577,repgarretgraves,Garret Graves,M,rep,Republican,LA-06,1.0,1.0,1,R,R,D,"49,380","207,483",1,1.22383026
897,M001196,teammoulton,Seth Moulton,M,rep,Democrat,MA-06,1.0,1.0,1,D,D,Write in,"5,132","308,923",1,-10.2233174
898,P000611,reppoliquin,Bruce Poliquin,M,rep,Republican,ME-02,1.0,1.0,1,R,R,D,"159,081","192,878",1,4.41976
899,M001194,repmoolenaar,John R. Moolenaar,M,rep,Republican,MI-04,1.0,1.0,1,R,R,D,"101,277","194,572",1,1.7047
900,B001293,repmikebishop,Mike Bishop,M,rep,Republican,MI-08,1.0,1.0,1,R,R,D,"143,791","205,629",1,-3.0948175
901,T000475,repdavetrott,David A. Trott,M,rep,Republican,MI-11,1.0,1.0,1,R,R,D,"152,461","200,872",1,
902,D000624,repdebdingell,Debbie Dingell,F,rep,Democrat,MI-12,1.0,1.0,1,D,D,R,"96,104","211,378",1,-20.873194
903,L000581,replawrence,Brenda L. Lawrence,F,rep,Democrat,MI-14,1.0,1.0,1,D,D,R,"58,103","244,135",1,-28.3832356667
904,E000294,reptomemmer,Tom Emmer,M,rep,Republican,MN-06,1.0,1.0,1,R,R,D,"123,008","235,380",1,1.28128204333
905,Z000018,repryanzinke,Ryan K. Zinke,M,rep,Republican,MT-AL,1.0,1.0,1,R,R,D,"205,919","285,358",1,1.436579622
906,R000603,repdavidrouzer,David Rouzer,M,rep,Republican,NC-07,1.0,1.0,1,R,R,D,"135,905","211,801",1,
907,M001193,reptommacarthur,Thomas MacArthur,M,rep,Republican,NJ-03,1.0,1.0,1,R,R,D,"127,526","194,596",1,5.31686666667
908,W000822,repbonnie,Bonnie Watson Coleman,F,rep,Democrat,NJ-12,1.0,1.0,1,D,D,R,"92,407","181,430",1,-50.781084
909,Z000017,repleezeldin,Lee M. Zeldin,M,rep,Republican,NY-01,1.0,1.0,1,R,R,D,"135,278","188,499",1,0.00384
910,R000602,repkathleenrice,Kathleen M. Rice,F,rep,Democrat,NY-04,1.0,1.0,1,D,D,R,"126,438","186,423",1,-31.05868
911,S001196,repstefanik,Elise M. Stefanik,F,rep,Republican,NY-21,1.0,1.0,1,R,R,D,"82,161","177,886",1,2.893556
912,K000386,repjohnkatko,John Katko,M,rep,Republican,NY-24,1.0,1.0,1,R,R,D,"119,040","182,761",1,1.4709545
913,R000604,reprussell,Steve Russell,M,rep,Republican,OK-05,1.0,1.0,1,R,R,D,"103,273","160,184",1,
914,C001106,repryancostello,Ryan A. Costello,M,rep,Republican,PA-06,1.0,1.0,1,R,R,D,"155,000","207,469",1,0.64924875
915,B001296,repbrendanboyle,Brendan F. Boyle,M,rep,Democrat,PA-13,1.0,1.0,0,D,D,NONE,0,"239,316",1,-1.630106
916,R000601,repratcliffe,John Ratcliffe,M,rep,Republican,TX-04,1.0,1.0,1,R,R,L,"29,577","216,643",1,3.748715
917,H001073,hurdonthehill,Will Hurd,M,rep,Republican,TX-23,1.0,1.0,1,R,R,D,"107,526","110,577",1,8.98279
918,B001291,repbrianbabin,Brian Babin,M,rep,Republican,TX-36,1.0,1.0,1,R,R,G,"24,890","193,675",1,2.600034
919,L000584,repmialove,Mia B. Love,F,rep,Republican,UT-04,1.0,1.0,1,R,R,D,"113,413","147,597",1,3.96029883333
920,B001292,repdonbeyer,Donald S. Beyer Jr.,M,rep,Democrat,VA-08,1.0,1.0,1,D,D,R,"98,387","246,653",1,-23.8526714286
921,C001105,repcomstock,Barbara Comstock,F,rep,Republican,VA-10,1.0,1.0,1,R,R,D,"187,712","210,791",1,1.86097357143
922,N000189,repnewhouse,Dan Newhouse,M,rep,Republican,WA-04,1.0,1.0,1,R,R,R,"97,402","132,517",1,1.37474
923,G000576,repgrothman,Glenn Grothman,M,rep,Republican,WI-06,1.0,1.0,1,R,R,D,"133,072","204,147",1,2.79424
924,M001195,repalexmooney,Alexander X. Mooney,M,rep,Republican,WV-02,1.0,1.0,1,R,R,D,"101,207","140,807",1,-3.4198062
925,J000297,repevanjenkins,Evan H. Jenkins,M,rep,Republican,WV-03,1.0,1.0,1,R,R,D,"49,708","140,741",1,-1.37229
926,W000819,repmarkwalker,Mark Walker,M,rep,Republican,NC-06,1.0,1.0,1,R,R,D,"143,167","207,983",1,4.54513125
927,D000625,repdandonovan,Daniel M. Donovan Jr.,M,rep,Republican,NY-11,1.0,1.0,1,R,R,D,"85,257","142,934",1,1.095444
928,K000388,reptrentkelly,Trent Kelly,M,rep,Republican,MS-01,1.0,1.0,1,R,R,D,"83,947","206,455",1,1.0059425
929,L000585,replahood,Darin LaHood,M,rep,Republican,IL-18,1.0,1.0,1,R,R,D,"96,770","250,506",1,1.21113666667
930,,candicemiller,,,,,,,,,,,,,,1,1.678195
931,,cbrangel,,,,,,,,,,,,,,1,-39.4343566667
932,,chrismurphyct,,,,,,,,,,,,,,1,-10.588038
933,,chrisvanhollen,,,,,,,,,,,,,,1,-54.966055
934,,conghuelskamp,,,,,,,,,,,,,,1,3.18941
935,,corybooker,,,,,,,,,,,,,,1,-45.880645
936,,cynthialummis,,,,,,,,,,,,,,1,0.94139
937,,eleanornorton,,,,,,,,,,,,,,1,-0.548397666667
938,,grahamblog,,,,,,,,,,,,,,1,
939,,inhofepress,,,,,,,,,,,,,,1,
940,,jeffflake,,,,,,,,,,,,,,1,1.547759
941,,johncarneyde,,,,,,,,,,,,,,1,-40.971865
942,,johncornyn,,,,,,,,,,,,,,1,3.90583428571
943,,markwarner,,,,,,,,,,,,,,1,-17.0736926
944,,martinheinrich,,,,,,,,,,,,,,1,-8.33973666667
945,,maziehirono,,,,,,,,,,,,,,1,-34.04503
946,,mccaskilloffice,,,,,,,,,,,,,,1,-1.73087
947,,mcconnellpress,,,,,,,,,,,,,,1,3.7176605
948,,pedropierluisi,,,,,,,,,,,,,,1,
949,,randy_forbes,,,,,,,,,,,,,,1,
950,,randyneugebauer,,,,,,,,,,,,,,1,
951,,rep_hunter,,,,,,,,,,,,,,1,
952,,rep_janicehahn,,,,,,,,,,,,,,1,-4.03617
953,,repboustany,,,,,,,,,,,,,,1,1.314222
954,,repbradashford,,,,,,,,,,,,,,1,-1.33200342857
955,,repchrisgibson,,,,,,,,,,,,,,1,
956,,repcorrinebrown,,,,,,,,,,,,,,1,
957,,repcurtclawson,,,,,,,,,,,,,,1,
958,,repdold,,,,,,,,,,,,,,1,3.40091428571
959,,repdonnaedwards,,,,,,,,,,,,,,1,-56.44879
960,,repduckworth,,,,,,,,,,,,,,1,-2.87244328571
961,,repfinchertn08,,,,,,,,,,,,,,1,
962,,repfitzpatrick,,,,,,,,,,,,,,1,0.967105
963,,repfleming,,,,,,,,,,,,,,1,
964,,repfrankguinta,,,,,,,,,,,,,,1,
965,,repgarrett,,,,,,,,,,,,,,1,0.089041
966,,repgusbilirakis,,,,,,,,,,,,,,1,1.31244333333
967,,repgwengraham,,,,,,,,,,,,,,1,-34.1591698333
968,,rephardy,,,,,,,,,,,,,,1,2.881545
969,,repjimmcdermott,,,,,,,,,,,,,,1,2.65374
970,,repjoeheck,,,,,,,,,,,,,,1,0.757465666667
971,,repjoepitts,,,,,,,,,,,,,,1,1.7047
972,,repjohnkline,,,,,,,,,,,,,,1,
973,,repkirkpatrick,,,,,,,,,,,,,,1,-1.31047833333
974,,replindasanchez,,,,,,,,,,,,,,1,-7.03938
975,,reploiscapps,,,,,,,,,,,,,,1,-33.196006
976,,repmattsalmon,,,,,,,,,,,,,,1,0.390071
977,,repmikehonda,,,,,,,,,,,,,,1,-29.1321933333
978,,repmurphyfl,,,,,,,,,,,,,,1,-38.16512
979,,repreneeellmers,,,,,,,,,,,,,,1,9.5557755
980,,repribble,,,,,,,,,,,,,,1,3.31492
981,,reprichardhanna,,,,,,,,,,,,,,1,
982,,reprichnugent,,,,,,,,,,,,,,1,
983,,reproberthurt,,,,,,,,,,,,,,1,0.9958475
984,,repsamfarr,,,,,,,,,,,,,,1,-41.9162438571
985,,repscottrigell,,,,,,,,,,,,,,1,0.01143
986,,repsteveisrael,,,,,,,,,,,,,,1,-51.0455711667
987,,repstutzman,,,,,,,,,,,,,,1,
988,,reptoddyoung,,,,,,,,,,,,,,1,1.33452666667
989,,repwestmoreland,,,,,,,,,,,,,,1,1.4520978
990,,sen_joemanchin,,,,,,,,,,,,,,1,-0.918747628
991,,senalexander,,,,,,,,,,,,,,1,1.2705745
992,,senatorbaldwin,,,,,,,,,,,,,,1,-18.7845085714
993,,senatorcantwell,,,,,,,,,,,,,,1,-42.5723183333
994,,senatorcardin,,,,,,,,,,,,,,1,-8.692816
995,,senatorcarper,,,,,,,,,,,,,,1,-38.9363833333
996,,senatorcollins,,,,,,,,,,,,,,1,
997,,senatordurbin,,,,,,,,,,,,,,1,-29.6283928571
998,,senatorenzi,,,,,,,,,,,,,,1,2.4914875
999,,senatorfischer,,,,,,,,,,,,,,1,3.75663316667
1000,,senatorheitkamp,,,,,,,,,,,,,,1,-8.98933257143
1001,,senatormenendez,,,,,,,,,,,,,,1,-11.664095
1002,,senatorrisch,,,,,,,,,,,,,,1,0.852349
1003,,senatorrounds,,,,,,,,,,,,,,1,2.88976
1004,,senatorshaheen,,,,,,,,,,,,,,1,-26.9695901707
1005,,senatortester,,,,,,,,,,,,,,1,-1.047010256
1006,,senatortomudall,,,,,,,,,,,,,,1,-44.00378
1007,,senatorwicker,,,,,,,,,,,,,,1,3.311616
1008,,senbillnelson,,,,,,,,,,,,,,1,
1009,,senbobcasey,,,,,,,,,,,,,,1,-19.9975066667
1010,,senbobcorker,,,,,,,,,,,,,,1,2.0968525
1011,,sencapito,,,,,,,,,,,,,,1,6.745140904
1012,,sencoonsoffice,,,,,,,,,,,,,,1,
1013,,sencorygardner,,,,,,,,,,,,,,1,5.0572666
1014,,sendancoats,,,,,,,,,,,,,,1,1.928316
1015,,sendansullivan,,,,,,,,,,,,,,1,0.6128665
1016,,sendavidperdue,,,,,,,,,,,,,,1,2.50876557143
1017,,sendeanheller,,,,,,,,,,,,,,1,2.96906333333
1018,,sendonnelly,,,,,,,,,,,,,,1,-1.24402333333
1019,,senfeinstein,,,,,,,,,,,,,,1,-22.06182
1020,,senfranken,,,,,,,,,,,,,,1,0.17298
1021,,sengarypeters,,,,,,,,,,,,,,1,-26.816004
1022,,sengillibrand,,,,,,,,,,,,,,1,-3.49921833333
1023,,senjackreed,,,,,,,,,,,,,,1,-16.467005
1024,,senjeffmerkley,,,,,,,,,,,,,,1,-28.9754483333
1025,,senjohnbarrasso,,,,,,,,,,,,,,1,4.94289375
1026,,senjoniernst,,,,,,,,,,,,,,1,3.699435
1027,,senmarkey,,,,,,,,,,,,,,1,-23.9655542857
1028,,senorrinhatch,,,,,,,,,,,,,,1,5.00944428571
1029,,senpatroberts,,,,,,,,,,,,,,1,4.02042516667
1030,,senronjohnson,,,,,,,,,,,,,,1,3.96006375
1031,,sensasse,,,,,,,,,,,,,,1,3.460721694
1032,,sensherrodbrown,,,,,,,,,,,,,,1,-0.873145
1033,,senstabenow,,,,,,,,,,,,,,1,-63.2642207
1034,,sentedcruz,,,,,,,,,,,,,,1,3.6942402
1035,,senthadcochran,,,,,,,,,,,,,,1,1.47371805
1036,,senthomtillis,,,,,,,,,,,,,,1,-8.29187083333
1037,,sentomcotton,,,,,,,,,,,,,,1,9.25909666667
1038,,senwarren,,,,,,,,,,,,,,1,-16.4723573667
1039,,senwhitehouse,,,,,,,,,,,,,,1,-26.853336
1040,,staceyplaskett,,,,,,,,,,,,,,1,-74.4664
1041,,stevedaines,,,,,,,,,,,,,,1,0.614514
1042,,usrepdavidjolly,,,,,,,,,,,,,,1,-8.07125
1043,,usreprhinojosa,,,,,,,,,,,,,,1,-4.53997
1044,A000055,robert_aderholt,Robert B. Aderholt,M,rep,Republican,AL-04,1.0,1.0,0,R,R,write in,"3,519","235,925",2,
1045,A000367,,Justin Amash,M,rep,Republican,MI-03,1.0,1.0,1,R,R,D,"128,400","203,545",2,
1046,C001049,,Wm. Lacy Clay,M,rep,Democrat,MO-01,1.0,1.0,1,D,D,R,"62,714","236,993",2,
1047,D000604,,Charles W. Dent,M,rep,Republican,PA-15,1.0,1.0,1,R,R,D,"124,129","190,618",2,
1048,P000603,,Rand Paul,M,sen,Republican,KY,1.0,1.0,1,R,R,D,"813,246","1,090,177",2,
1049,R000409,,Dana Rohrabacher,M,rep,Republican,CA-48,1.0,1.0,1,R,R,D,"127,715","178,701",2,
1050,V000127,,David Vitter,M,rep,Republican,LA,0.0,0.0,0,R,R,D,"337,833","482,591",2,
1051,A000368,kellyayotte,Kelly Ayotte,F,sen,Republican,NH,1.0,0.0,1,R,D,R,"353,632","354,649",2,7.71948994286
1052,B001269,reploubarletta,Lou Barletta,M,rep,Republican,PA-11,1.0,1.0,1,R,R,D,"113,800","199,421",2,-0.114591
1053,B000213,repjoebarton,Joe Barton,M,rep,Republican,TX-06,1.0,1.0,1,R,R,D,"106,667","159,444",2,
1054,B001270,repkarenbass,Karen Bass,F,rep,Democrat,CA-37,1.0,1.0,1,D,D,D,"44,782","192,490",2,-92.0633933333
1055,B000287,repbecerra,Xavier Becerra,M,rep,Democrat,CA-34,1.0,1.0,1,D,D,D,"36,314","122,842",2,-40.4079683333
1056,B001267,senbennetco,Michael F. Bennet,M,sen,Democrat,CO,1.0,1.0,1,D,D,R,"1,215,318","1,370,710",2,
1057,B001250,reprobbishop,Rob Bishop,M,rep,Republican,UT-01,1.0,1.0,1,R,R,D,"73,380","182,925",2,
1058,B000490,sanfordbishop,Sanford D. Bishop Jr.,M,rep,Democrat,GA-02,1.0,1.0,1,D,D,R,"94,056","148,543",2,0.231907
1059,B001273,repdianeblack,Diane Black,F,rep,Republican,TN-06,1.0,1.0,1,R,R,D,"61,995","202,234",2,3.72759885714
1060,B001243,marshablackburn,Marsha Blackburn,F,rep,Republican,TN-07,1.0,1.0,1,R,R,D,"65,226","200,407",2,2.04484625
1061,B000574,blumenauermedia,Earl Blumenauer,M,rep,Democrat,OR-03,1.0,1.0,1,D,D,I,"78,154","274,687",2,
1062,B001277,senblumenthal,Richard Blumenthal,M,sen,Democrat,CT,1.0,1.0,1,D,D,R,"552,621","1,008,714",2,-11.6604057143
1063,B000575,royblunt,Roy Blunt,M,rep,Republican,MO,1.0,1.0,1,R,R,D,"1,300,200","1,378,458",2,10.6441475
1064,B001236,johnboozman,John Boozman,M,rep,Republican,AR,1.0,1.0,1,R,R,D,"400,602","661,984",2,5.69075285714
1065,B000711,senatorboxer,Barbara Boxer,F,rep,Democrat,CA,0.0,0.0,0,D,D,D,"4,701,417","7,542,753",2,-6.36807
1066,B000755,repkevinbrady,Kevin Brady,M,rep,Republican,TX-08,1.0,1.0,1,R,R,NONE,0,"236,379",2,18.0770575
1067,B001227,repbrady,Robert A. Brady,M,rep,Democrat,PA-01,1.0,1.0,1,D,D,R,"53,219","245,791",2,
1068,B001274,repmobrooks,Mo Brooks,M,rep,Republican,AL-05,1.0,1.0,1,R,R,D,"102,234","205,647",2,7.327078
1069,B001260,vernbuchanan,Vern Buchanan,M,rep,Republican,FL-16,1.0,1.0,1,R,R,D,"155,262","230,654",2,0.691402575
1070,B001275,replarrybucshon,Larry Bucshon,M,rep,Republican,IN-08,1.0,1.0,1,R,R,D,"93,356","187,702",2,4.48891733333
1071,B001248,michaelcburgess,Michael C. Burgess,M,rep,Republican,TX-26,1.0,1.0,1,R,R,D,"94,507","211,730",2,9.64109642857
1072,B001135,senatorburr,Richard Burr,M,rep,Republican,NC,1.0,1.0,1,R,R,D,"2,128,165","2,395,376",2,20.18705
1073,B001251,gkbutterfield,G. K. Butterfield,M,rep,Democrat,NC-01,1.0,1.0,1,D,D,R,"101,567","240,661",2,-44.9651933333
1074,C000059,kencalvert,Ken Calvert,M,rep,Republican,CA-42,1.0,1.0,1,R,R,D,"104,689","149,547",2,
1075,C001037,repmikecapuano,Michael E. Capuano,M,rep,Democrat,MA-07,1.0,1.0,1,D,D,Write in,"3,557","253,354",2,
1076,C001072,repandrecarson,André Carson,M,rep,Democrat,IN-07,1.0,1.0,1,D,D,R,"94,456","158,739",2,-21.588315
1077,C001051,judgecarter,John R. Carter,M,rep,Republican,TX-31,1.0,1.0,1,R,R,D,"103,852","166,060",2,1.81954971429
1078,C001066,usrepkcastor,Kathy Castor,F,rep,Democrat,FL-14,1.0,1.0,1,D,D,R,"121,088","195,789",2,-44.4575225
1079,C000266,repstevechabot,Steve Chabot,M,rep,Republican,OH-01,1.0,1.0,1,R,R,D,"144,644","210,014",2,3.45763
1080,C001076,jasoninthehouse,Jason Chaffetz,M,rep,Republican,UT-03,1.0,1.0,1,R,R,D,"75,716","209,589",2,2.47651
1081,C001080,repjudychu,Judy Chu,F,rep,Democrat,CA-27,1.0,1.0,1,D,D,R,"81,655","168,977",2,-83.8407
1082,C001084,repcicilline,David N. Cicilline,M,rep,Democrat,RI-01,1.0,1.0,1,D,D,R,"71,023","130,534",2,-110.0227625
1083,C001067,yvetteclarke,Yvette D. Clarke,F,rep,Democrat,NY-09,1.0,1.0,1,D,D,C,"17,576","214,189",2,
1084,C001061,repcleaver,Emanuel Cleaver,M,rep,Democrat,MO-05,1.0,1.0,1,D,D,R,"123,771","190,766",2,-194.11
1085,C000537,clyburn,James E. Clyburn,M,rep,Democrat,SC-06,1.0,1.0,1,D,D,R,"70,099","177,947",2,-125.92788
1086,C001077,repmikecoffman,Mike Coffman,M,rep,Republican,CO-06,1.0,1.0,1,R,R,D,"160,372","191,626",2,19.6926635
1087,C001068,repcohen,Steve Cohen,M,rep,Democrat,TN-09,1.0,1.0,1,D,D,R,"41,123","171,631",2,-48.42999
1088,C001053,tomcoleok04,Tom Cole,M,rep,Republican,OK-04,1.0,1.0,1,R,R,D,"76,472","204,143",2,1.490305
1089,C001062,conawaytx11,K. Michael Conaway,M,rep,Republican,TX-11,1.0,1.0,1,R,R,L,"23,677","201,871",2,
1090,C001078,gerryconnolly,Gerald E. Connolly,M,rep,Democrat,VA-11,1.0,1.0,0,D,D,Write in,"34,185","247,818",2,-2.58593933333
1091,C000714,repjohnconyers,John Conyers Jr.,M,rep,Democrat,MI-13,1.0,1.0,1,D,D,R,"40,541","198,771",2,-2.13879553333
1092,C000754,repjimcooper,Jim Cooper,M,rep,Democrat,TN-05,1.0,1.0,1,D,D,R,"102,433","171,111",2,-8.67158
1093,C001059,repjimcosta,Jim Costa,M,rep,Democrat,CA-16,1.0,1.0,1,D,D,R,"70,483","97,473",2,-23.0255
1094,C001069,repjoecourtney,Joe Courtney,M,rep,Democrat,CT-02,1.0,1.0,1,D,D,R,"111,149","208,818",2,-56.226165
1095,C000880,mikecrapo,Mike Crapo,M,rep,Republican,ID,1.0,1.0,1,R,R,D,"188,249","449,017",2,7.06991142857
1096,C001087,reprickcrawford,"Eric A. ""Rick"" Crawford",M,rep,Republican,AR-01,1.0,1.0,1,R,R,L,"57,181","183,866",2,4.39728
1097,C001038,repjoecrowley,Joseph Crowley,M,rep,Democrat,NY-14,1.0,1.0,1,D,D,R,"30,545","147,587",2,-98.1913981667
1098,C001063,repcuellar,Henry Cuellar,M,rep,Democrat,TX-28,1.0,1.0,1,D,D,R,"57,740","122,086",2,-3.032165
1099,C001048,congculberson,John Abney Culberson,M,rep,Republican,TX-07,1.0,1.0,1,R,R,D,"111,991","143,542",2,16.4496653333
1100,C000984,repcummings,Elijah E. Cummings,M,rep,Democrat,MD-07,1.0,1.0,1,D,D,R,"69,556","238,838",2,-35.4268466667
1101,D000096,repdannydavis,Danny K. Davis,M,rep,Democrat,IL-07,1.0,1.0,1,D,D,R,"46,882","250,584",2,
1102,D000598,repsusandavis,Susan A. Davis,F,rep,Democrat,CA-53,1.0,1.0,1,D,D,R,"97,968","198,988",2,-59.74498
1103,D000191,reppeterdefazio,Peter A. DeFazio,M,rep,Democrat,OR-04,1.0,1.0,1,D,D,R,"157,743","220,628",2,-5.43479
1104,D000197,repdianadegette,Diana DeGette,F,rep,Democrat,CO-01,1.0,1.0,1,D,D,R,"105,030","257,254",2,-42.6534228571
1105,D000216,rosadelauro,Rosa L. DeLauro,F,rep,Democrat,CT-03,1.0,1.0,1,D,D,R,"95,786","213,572",2,-118.86866
1106,D000612,repjeffdenham,Jeff Denham,M,rep,Republican,CA-10,1.0,1.0,1,R,R,D,"116,470","124,671",2,2.83466166667
1107,D000616,desjarlaistn04,Scott DesJarlais,M,rep,Republican,TN-04,1.0,1.0,1,R,R,D,"89,141","165,796",2,6.36058
1108,D000610,repteddeutch,Theodore E. Deutch,M,rep,Democrat,FL-22,1.0,1.0,1,D,D,R,"138,737","199,113",2,-35.4429364
1109,D000600,mariodb,Mario Diaz-Balart,M,rep,Republican,FL-25,1.0,1.0,1,R,R,D,"95,319","157,921",2,1.029578
1110,D000399,replloyddoggett,Lloyd Doggett,M,rep,Democrat,TX-35,1.0,1.0,1,D,D,R,"62,384","124,612",2,-55.3711666667
1111,D000482,usrepmikedoyle,Michael F. Doyle,M,rep,Democrat,PA-14,1.0,1.0,1,D,D,R,"87,999","255,293",2,-142.917
1112,D000614,repseanduffy,Sean P. Duffy,M,rep,Republican,WI-07,1.0,1.0,1,R,R,D,"138,643","223,418",2,7.06345
1113,D000615,repjeffduncan,Jeff Duncan,M,rep,Republican,SC-03,1.0,1.0,1,R,R,D,"72,933","196,325",2,11.29753625
1114,D000533,repjohnduncanjr,John J. Duncan Jr.,M,rep,Republican,TN-02,1.0,1.0,1,R,R,D,"68,401","212,455",2,4.55057
1115,E000288,keithellison,Keith Ellison,M,rep,Democrat,MN-05,1.0,1.0,1,D,D,R,"80,660","249,964",2,-7.811524
1116,E000179,repeliotengel,Eliot L. Engel,M,rep,Democrat,NY-16,1.0,1.0,1,D,D,PC,"11,825","209,857",2,-50.3647234286
1117,E000215,repannaeshoo,Anna G. Eshoo,F,rep,Democrat,CA-18,1.0,1.0,1,D,D,R,"93,470","230,460",2,-36.8824
1118,F000460,farenthold,Blake Farenthold,M,rep,Republican,TX-27,1.0,1.0,1,R,R,D,"88,329","142,251",2,4.29629516667
1119,F000459,repchuck,"Charles J. ""Chuck"" Fleischmann",M,rep,Republican,TN-03,1.0,1.0,1,R,R,D,"76,727","176,613",2,3.23154666667
1120,F000461,repbillflores,Bill Flores,M,rep,Republican,TX-17,1.0,1.0,1,R,R,D,"86,603","149,417",2,10.9657175
1121,F000449,jefffortenberry,Jeff Fortenberry,M,rep,Republican,NE-01,1.0,1.0,1,R,R,D,"83,467","189,771",2,0.650602
1122,F000450,virginiafoxx,Virginia Foxx,F,rep,Republican,NC-05,1.0,1.0,1,R,R,D,"147,887","207,625",2,7.6366
1123,F000448,reptrentfranks,Trent Franks,M,rep,Republican,AZ-08,1.0,1.0,1,R,R,G,"93,954","204,942",2,
1124,F000372,usreprodney,Rodney P. Frelinghuysen,M,rep,Republican,NJ-11,1.0,1.0,1,D,D,R,"130,162","194,299",2,2.80056
1125,F000455,repmarciafudge,Marcia L. Fudge,F,rep,Democrat,OH-11,1.0,1.0,1,D,D,R,"59,769","242,917",2,-12.306335
1126,G000559,repgaramendi,John Garamendi,M,rep,Democrat,CA-03,1.0,1.0,1,D,D,R,"104,453","152,513",2,-31.2997
1127,G000563,repbobgibbs,Bob Gibbs,M,rep,Republican,OH-07,1.0,1.0,1,R,R,D,"89,638","198,221",2,1.468802
1128,G000552,replouiegohmert,Louie Gohmert,M,rep,Republican,TX-01,1.0,1.0,1,R,R,D,"62,847","192,434",2,9.833726
1129,G000289,repgoodlatte,Bob Goodlatte,M,rep,Republican,VA-06,1.0,1.0,1,R,R,D,"112,170","225,471",2,5.7631438
1130,G000565,repgosar,Paul A. Gosar,M,rep,Republican,AZ-04,1.0,1.0,1,R,R,D,"81,296","203,487",2,4.241765
1131,G000566,tgowdysc,Trey Gowdy,M,rep,Republican,SC-04,1.0,1.0,1,R,R,D,"91,676","198,648",2,24.362623
1132,G000377,repkaygranger,Kay Granger,F,rep,Republican,TX-12,1.0,1.0,1,R,R,D,"76,029","196,482",2,
1133,G000386,chuckgrassley,Chuck Grassley,M,rep,Republican,IA,1.0,1.0,1,R,R,D,"549,460","926,007",2,0.688525
1134,G000546,repsamgraves,Sam Graves,M,rep,Republican,MO-06,1.0,1.0,1,R,R,D,"99,692","238,388",2,27.12345
1135,G000560,reptomgraves,Tom Graves,M,rep,Republican,GA-14,1.0,1.0,1,R,R,NONE,0,"216,743",2,17.3556425
1136,G000553,repalgreen,Al Green,M,rep,Democrat,TX-09,1.0,1.0,1,D,D,R,"36,491","152,032",2,-1.302855
1137,G000410,repgenegreen,Gene Green,M,rep,Democrat,TX-29,1.0,1.0,1,D,D,R,"31,646","95,649",2,-6.61044
1138,G000568,repmgriffith,H. Morgan Griffith,M,rep,Republican,VA-09,1.0,1.0,1,R,R,D,"87,877","212,838",2,
1139,G000551,repraulgrijalva,Raúl M. Grijalva,M,rep,Democrat,AZ-03,1.0,1.0,0,D,D,write in,"2,062","148,973",2,-66.1436433333
1140,G000558,repguthrie,Brett Guthrie,M,rep,Republican,KY-02,1.0,1.0,0,R,R,NONE,0,"251,825",2,4.42623
1141,G000535,luisgutierrez,Luis V. Gutiérrez,M,rep,Democrat,IL-04,1.0,1.0,0,D,D,NONE,0,"171,297",2,
1142,H001045,greggharper,Gregg Harper,M,rep,Republican,MS-03,1.0,1.0,1,R,R,D,"96,101","209,490",2,0.000891266
1143,H001052,repandyharrismd,Andy Harris,M,rep,Republican,MD-01,1.0,1.0,1,R,R,D,"103,622","242,574",2,8.67166
1144,H001053,rephartzler,Vicky Hartzler,F,rep,Republican,MO-04,1.0,1.0,1,R,R,D,"92,510","225,348",2,15.0098793333
1145,H000324,rephastingsfl,Alcee L. Hastings,M,rep,Democrat,FL-20,1.0,1.0,1,D,D,R,"54,646","222,914",2,
1146,H001036,rephensarling,Jeb Hensarling,M,rep,Republican,TX-05,1.0,1.0,1,R,R,L,"37,406","155,469",2,12.1387
1147,H001056,herrerabeutler,Jaime Herrera Beutler,F,rep,Republican,WA-03,1.0,1.0,1,R,R,D,"119,820","193,457",2,
1148,H001038,repbrianhiggins,Brian Higgins,M,rep,Democrat,NY-26,1.0,1.0,1,D,D,R,"73,377","215,289",2,-50.6681205
1149,H001047,jahimes,James A. Himes,M,rep,Democrat,CT-04,1.0,1.0,1,D,D,R,"125,724","187,811",2,-16.045672
1150,H001061,senjohnhoeven,John Hoeven,M,sen,Republican,ND,1.0,1.0,1,R,R,D,"58,116","268,788",2,2.333365
1151,H000874,whiphoyer,Steny H. Hoyer,M,rep,Democrat,MD-05,1.0,1.0,1,D,D,R,"105,931","242,989",2,-96.18074
